time,x,y,z,yaw,pitch,roll
1.88,93.9036,-1.01304,0,-0.00254885,0,0
1.9,93.9036,-1.01304,0,-0.00254885,0,0
1.92,93.9036,-1.01304,0,-0.00254885,0,0
1.94,93.9036,-1.01304,0,-0.00254885,0,0
1.96,93.9036,-1.01304,0,-0.00254885,0,0
1.98,93.9036,-1.01304,0,-0.00254885,0,0
2,93.9036,-1.01304,0,-0.00254885,0,0
2.02,93.9036,-1.01304,0,-0.00254885,0,0
2.04,93.9036,-1.01304,0,-0.00254885,0,0
2.06,93.9036,-1.01304,0,-0.00254885,0,0
2.08,93.9036,-1.01304,0,-0.00254885,0,0
2.1,93.9036,-1.01304,0,-0.00254885,0,0
2.12,93.9036,-1.01304,0,-0.00254885,0,0
2.14,93.9036,-1.01304,0,-0.00254885,0,0
2.16,93.9036,-1.01304,0,-0.00254885,0,0
2.18,93.9036,-1.01304,0,-0.00254885,0,0
2.2,93.9036,-1.01304,0,-0.00254885,0,0
2.22,93.9036,-1.01304,0,-0.00254885,0,0
2.24,93.9036,-1.01304,0,-0.00254885,0,0
2.26,93.9036,-1.01304,0,-0.00254885,0,0
2.28,93.9036,-1.01304,0,-0.00254885,0,0
2.3,93.9036,-1.01304,0,-0.00254885,0,0
2.32,93.9036,-1.01304,0,-0.00254885,0,0
2.34,93.9036,-1.01304,0,-0.00254885,0,0
2.36,93.9036,-1.01304,0,-0.00254885,0,0
2.38,93.9036,-1.01304,0,-0.00254885,0,0
2.4,93.9036,-1.01304,0,-0.00254885,0,0
2.42,93.9036,-1.01304,0,-0.00254885,0,0
