time,x,y,z,yaw,pitch,roll
1.38,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.4,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.42,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.44,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.46,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.48,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.5,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.52,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.54,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.56,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.58,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.6,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.62,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.64,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.66,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.68,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.7,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.72,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.74,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.76,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.78,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.8,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.82,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.84,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.86,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.88,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.9,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.92,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.94,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.96,-46.8817,6.91437,0.1524,-1.56863,-0,0
1.98,-46.8817,6.91437,0.1524,-1.56863,-0,0
2,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.02,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.04,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.06,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.08,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.1,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.12,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.14,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.16,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.18,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.2,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.22,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.24,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.26,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.28,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.3,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.32,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.34,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.36,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.38,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.4,-46.8817,6.91437,0.1524,-1.56863,-0,0
2.42,-46.8817,6.91437,0.1524,-1.56863,-0,0
