time,x,y,z,yaw,pitch,roll
1.26,1.66,-50.3705,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.28,1.66,-50.0129,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.3,1.66,-49.6553,2.25011e-08,1.5708,1.31364e-08,-5.49187e-09
1.32,1.66,-49.2976,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.34,1.66,-48.94,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.36,1.66,-48.5824,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.38,1.66,-48.2247,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.4,1.66,-47.8671,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.42,1.66,-47.5095,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.44,1.66,-47.1518,2.25011e-08,1.5708,1.31364e-08,-5.49187e-09
1.46,1.66,-46.7942,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.48,1.66,-46.4366,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.5,1.66,-46.0789,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.52,1.66,-45.7213,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.54,1.66,-45.3637,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.56,1.66,-45.006,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.58,1.66,-44.6484,1.46025e-08,1.5708,2.25087e-14,1.09838e-08
1.6,1.66,-44.2908,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.62,1.66,-43.9331,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.64,1.66,-43.5755,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.66,1.66,-43.2179,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.68,1.66,-42.8602,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.7,1.66,-42.5026,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.72,1.66,-42.145,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
1.74,1.66,-41.7873,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.76,1.66,-41.4297,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.78,1.66,-41.0721,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.8,1.66,-40.7145,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.82,1.66,-40.3568,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.84,1.66,-39.9992,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.86,1.66,-39.6416,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
1.88,1.66,-39.2839,1.49012e-08,1.5708,2.62728e-08,-2.30859e-15
1.9,1.66,-38.9263,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.92,1.66,-38.5687,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.94,1.66,-38.211,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.96,1.66,-37.8534,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
1.98,1.66,-37.4958,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2,1.66,-37.1381,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.02,1.66,-36.7805,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.04,1.66,-36.4229,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.06,1.66,-36.0652,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.08,1.66,-35.7076,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.1,1.66,-35.35,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.12,1.66,-34.9923,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.14,1.66,-34.6347,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.16,1.66,-34.2771,2.25011e-08,1.5708,1.31364e-08,-5.49187e-09
2.18,1.66,-33.9194,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.2,1.66,-33.5618,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.22,1.66,-33.2042,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.24,1.66,-32.8466,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.26,1.66,-32.4889,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.28,1.66,-32.1313,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.3,1.66,-31.7737,2.25011e-08,1.5708,1.31364e-08,-5.49187e-09
2.32,1.66,-31.416,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.34,1.66,-31.0584,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.36,1.66,-30.7008,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.38,1.66,-30.3431,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.4,1.66,-29.9855,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.42,1.66,-29.6279,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.44,1.66,-29.2702,1.46025e-08,1.5708,2.25087e-14,1.09838e-08
2.46,1.66,-28.9126,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.48,1.66,-28.555,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.5,1.66,-28.1973,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.52,1.66,-27.8397,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.54,1.66,-27.4821,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.56,1.66,-27.1244,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.58,1.66,-26.7668,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.6,1.66,-26.4092,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.62,1.66,-26.0515,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.64,1.66,-25.6939,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.66,1.66,-25.3363,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.68,1.66,-24.9786,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.7,1.66,-24.621,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.72,1.66,-24.2634,1.51998e-08,1.5708,-2.25087e-14,-1.09838e-08
2.74,1.66,-23.9058,1.49012e-08,1.5708,2.62728e-08,-2.30859e-15
2.76,1.66,-23.5481,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.78,1.66,-23.1905,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.8,1.66,-22.8329,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.82,1.66,-22.4752,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.84,1.66,-22.1176,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.86,1.66,-21.76,7.30124e-09,1.5708,1.31364e-08,5.49188e-09
2.88,1.66,-21.4023,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.9,1.66,-21.0447,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.92,1.66,-20.6871,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.94,1.66,-20.3294,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.96,1.66,-19.9718,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
2.98,1.66,-19.6142,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
3,1.66,-19.2565,2.22024e-08,1.5708,1.31364e-08,5.49187e-09
3.02,1.66,-18.8989,2.98023e-08,1.5708,-4.1359e-23,-2.31611e-23
3.04,1.66,-18.5413,2.98023e-08,1.5708,-2.15067e-23,-7.44463e-24
3.06,1.66,-18.1836,2.25011e-08,1.5708,-1.31364e-08,-5.49188e-09
3.08,1.66,-17.826,2.25011e-08,1.57079,-1.31364e-08,-5.49188e-09
3.1,1.66,-17.4684,1.51998e-08,1.5809,-2.25087e-14,-1.09838e-08
3.12,1.65458,-17.1108,2.25011e-08,1.59336,-1.31364e-08,-5.49188e-09
3.14,1.64636,-16.7533,2.25011e-08,1.60709,-1.31364e-08,-5.49188e-09
3.16,1.62901,-16.3961,2.25011e-08,1.62584,1.31364e-08,-5.49187e-09
3.18,1.60607,-16.0392,2.25011e-08,1.64458,1.31364e-08,-5.49187e-09
3.2,1.57717,-15.6828,1.51998e-08,1.66332,2.62727e-08,-1.09837e-08
3.22,1.53955,-15.3271,2.22024e-08,1.68207,-1.31364e-08,5.49188e-09
3.24,1.49879,-14.9718,1.46025e-08,1.70081,2.25087e-14,1.09838e-08
3.26,1.44689,-14.618,1.46025e-08,1.71955,2.25087e-14,1.09838e-08
3.28,1.39152,-14.2647,2.98023e-08,1.7383,1.04531e-23,7.6399e-24
3.3,1.3282,-13.9127,2.22024e-08,1.75704,-1.31364e-08,5.49188e-09
3.32,1.25833,-13.562,-2.98679e-10,1.77578,2.25087e-14,1.09838e-08
3.34,1.18365,-13.2123,1.51998e-08,1.79452,-2.25087e-14,-1.09838e-08
3.36,1.09939,-12.8648,1.51998e-08,1.81286,2.62727e-08,-1.09837e-08
3.38,1.01209,-12.518,1.51998e-08,1.83124,-2.25087e-14,-1.09838e-08
3.4,0.915236,-12.1737,2.25011e-08,1.85049,1.31364e-08,-5.49187e-09
3.42,0.813274,-11.831,1.51998e-08,1.8695,-2.25087e-14,-1.09838e-08
3.44,0.705894,-11.4898,2.25011e-08,1.88824,-1.31364e-08,-5.49188e-09
3.46,0.589686,-11.1516,1.51998e-08,1.90698,-2.25087e-14,-1.09838e-08
3.48,0.469729,-10.8147,7.59992e-09,1.92572,1.31364e-08,-5.49188e-09
3.5,0.34162,-10.4808,7.59992e-09,1.94447,-1.31364e-08,-5.49187e-09
3.52,0.207689,-10.1493,7.59992e-09,1.96321,1.31364e-08,-5.49188e-09
3.54,0.0693918,-9.81947,7.30124e-09,1.98195,-1.31364e-08,5.49187e-09
3.56,-0.0782947,-9.49376,0,2.0007,-0,0
3.58,-0.229582,-9.16975,1.49012e-08,2.01944,1.52875e-20,9.89271e-15
3.6,-0.387855,-8.84904,0,2.03818,-0,0
3.62,-0.552554,-8.53164,0,2.05692,-0,0
3.64,-0.720788,-8.21605,0,2.07567,-0,0
3.66,-0.898441,-7.90566,0,2.09441,-0,0
3.68,-1.0797,-7.59741,0,2.11315,-0,0
3.7,-1.2668,-7.29262,0,2.1319,-0,0
3.72,-1.46079,-6.99222,0,2.15064,-0,0
3.74,-1.65812,-6.69397,0,2.16938,-0,0
3.76,-1.86356,-6.40124,0,2.18812,-0,0
3.78,-2.07317,-6.11152,0,2.20687,-0,0
3.8,-2.2875,-5.82523,0,2.22561,-0,0
3.82,-2.50905,-5.54452,0,2.24435,-0,0
3.84,-2.7337,-5.26628,0,2.2631,-0,0
3.86,-2.9652,-4.99369,0,2.28184,-0,0
3.88,-3.20128,-4.7251,0,2.29828,-0,0
3.9,-3.44103,-4.45973,0,2.31288,-0,0
3.92,-3.68656,-4.19972,0,2.34681,-0,0
3.94,-3.93929,-3.94668,0,2.36156,-0,0
3.96,-4.19388,-3.69556,0,2.37734,-0,0
3.98,-4.45535,-3.45157,0,2.39698,-0,0
4,-4.72037,-3.21151,0,2.41662,-0,0
4.02,-4.99027,-2.97687,0,2.43626,-0,0
4.04,-5.26525,-2.74829,0,2.4559,-0,0
4.06,-5.54323,-2.52329,0,2.47554,-0,0
4.08,-5.8277,-2.30659,0,2.49518,-0,0
4.1,-6.11376,-2.09197,0,2.51481,-0,0
4.12,-6.40688,-1.88707,-7.30124e-09,2.53445,-1.31364e-08,-5.49188e-09
4.14,-6.70178,-1.68482,0,2.55409,-0,0
4.16,-7.00192,-1.49036,-7.30124e-09,2.57373,1.31364e-08,-5.49187e-09
4.18,-7.30514,-1.30084,0,2.59337,-0,0
4.2,-7.61193,-1.11705,-9.89223e-16,2.613,2.62728e-08,7.58412e-15
4.22,-7.92294,-0.940583,0,2.63264,-0,0
4.24,-8.23601,-0.767699,0,2.65228,-0,0
4.26,-8.55426,-0.604601,7.30124e-09,2.67192,-1.31364e-08,5.49187e-09
4.28,-8.8737,-0.443838,-7.59992e-09,2.69156,-1.31364e-08,5.49188e-09
4.3,-9.19815,-0.293393,-1.49012e-08,2.71119,-1.52864e-20,-9.89271e-15
4.32,-9.52411,-0.146365,-2.98678e-10,2.73083,-2.62727e-08,1.09838e-08
4.34,-9.85365,-0.0074248,0,2.75047,-0,0
4.36,-10.1856,0.125612,0,2.77011,-0,0
4.38,-10.5198,0.252875,0,2.78975,-0,0
4.4,-10.857,0.371687,-7.59992e-09,2.80938,1.31364e-08,5.49187e-09
4.42,-11.1955,0.487115,-7.59992e-09,2.82902,1.31364e-08,5.49187e-09
4.44,-11.5376,0.591493,0,2.84866,-0,0
4.46,-11.8804,0.693357,-7.59992e-09,2.86811,-1.31364e-08,5.49188e-09
4.48,-12.2261,0.784701,7.59992e-09,2.88633,-1.31364e-08,-5.49187e-09
4.5,-12.5729,0.872199,1.49012e-08,2.90559,-2.62728e-08,2.30859e-15
4.52,-12.9214,0.952213,7.30124e-09,2.92689,-1.31364e-08,5.49187e-09
4.54,-13.2718,1.02373,0,2.94685,-0,0
4.56,-13.6232,1.09031,0,2.96649,-0,0
4.58,-13.9759,1.14922,0,2.98613,-0,0
4.6,-14.3299,1.20022,0,3.00576,-0,0
4.62,-14.6845,1.24623,7.30124e-09,3.0254,-1.31364e-08,5.49187e-09
4.64,-15.0401,1.28382,1.46025e-08,3.04504,2.25087e-14,1.09838e-08
4.66,-15.3964,1.31413,2.22024e-08,3.06468,-1.31364e-08,5.49188e-09
4.68,-15.7532,1.33942,7.59992e-09,3.08431,1.31364e-08,-5.49188e-09
4.7,-16.1104,1.35555,0,3.10395,-0,0
4.72,-16.4679,1.36502,0,3.12339,-0,0
4.74,-16.8255,1.37,0,3.14159,-0,0
4.76,-17.1831,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
4.78,-17.5408,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
4.8,-17.8984,1.37,1.51998e-08,3.14159,-2.25087e-14,-1.09838e-08
4.82,-18.256,1.37,1.51998e-08,3.14159,-2.25087e-14,-1.09838e-08
4.84,-18.6137,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.86,-18.9713,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.88,-19.3289,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.9,-19.6866,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.92,-20.0442,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.94,-20.4018,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.96,-20.7594,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
4.98,-21.1171,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5,-21.4747,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.02,-21.8323,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.04,-22.19,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.06,-22.5476,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.08,-22.9052,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.1,-23.2629,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.12,-23.6205,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
5.14,-23.9781,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.16,-24.3358,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.18,-24.6934,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.2,-25.051,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.22,-25.4087,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.24,-25.7663,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.26,-26.1239,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
5.28,-26.4816,1.37,0,3.14159,-0,-0
5.3,-26.8392,1.37,0,3.14159,-0,-0
5.32,-27.1968,1.37,0,3.14159,-0,-0
5.34,-27.5545,1.37,0,3.14159,-0,-0
5.36,-27.9121,1.37,0,3.14159,-0,-0
5.38,-28.2697,1.37,0,3.14159,-0,-0
5.4,-28.6274,1.37,0,3.14159,-0,-0
5.42,-28.985,1.37,0,3.14159,-0,-0
5.44,-29.3426,1.37,0,3.14159,-0,-0
5.46,-29.7002,1.37,0,3.14159,-0,-0
5.48,-30.0579,1.37,0,3.14159,-0,-0
5.5,-30.4155,1.37,0,3.14159,-0,-0
5.52,-30.7731,1.37,0,3.14159,-0,-0
5.54,-31.1308,1.37,0,3.14159,-0,-0
5.56,-31.4884,1.37,0,3.14159,-0,-0
5.58,-31.846,1.37,0,3.14159,-0,0
5.6,-32.2037,1.37,0,3.14159,-0,0
5.62,-32.5613,1.37,0,3.14159,-0,0
5.64,-32.9189,1.37,0,3.14159,-0,-0
5.66,-33.2766,1.37,0,3.14159,-0,-0
5.68,-33.6342,1.37,0,3.14159,-0,-0
5.7,-33.9918,1.37,0,3.14159,-0,-0
5.72,-34.3495,1.37,0,3.14159,-0,-0
5.74,-34.7071,1.37,0,3.14159,-0,-0
5.76,-35.0647,1.37,0,3.14159,-0,-0
5.78,-35.4224,1.37,0,3.14159,-0,-0
5.8,-35.78,1.37,0,3.14159,-0,-0
5.82,-36.1376,1.37,0,3.14159,-0,-0
5.84,-36.4953,1.37,0,3.14159,-0,-0
5.86,-36.8529,1.37,0,3.14159,-0,-0
5.88,-37.2105,1.37,0,3.14159,-0,-0
5.9,-37.5682,1.37,0,3.14159,-0,-0
5.92,-37.9258,1.37,0,3.14159,-0,-0
5.94,-38.2834,1.37,0,3.14159,-0,-0
5.96,-38.641,1.37,0,3.14159,-0,-0
5.98,-38.9987,1.37,0,3.14159,-0,-0
6,-39.3563,1.37,0,3.14159,-0,-0
6.02,-39.7139,1.37,0,3.14159,-0,-0
6.04,-40.0716,1.37,0,3.14159,-0,-0
6.06,-40.4292,1.37,0,3.14159,-0,-0
6.08,-40.7868,1.37,0,3.14159,-0,-0
6.1,-41.1445,1.37,0,3.14159,-0,-0
6.12,-41.5021,1.37,0,3.14159,-0,-0
6.14,-41.8597,1.37,0,3.14159,-0,-0
6.16,-42.2174,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.18,-42.575,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.2,-42.9326,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.22,-43.2903,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.24,-43.6479,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.26,-44.0055,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.28,-44.3632,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.3,-44.7208,1.37,-1.46025e-08,3.14159,-2.25087e-14,-1.09838e-08
6.32,-45.0784,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.34,-45.4361,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.36,-45.7937,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.38,-46.1513,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.4,-46.509,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.42,-46.8666,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.44,-47.2242,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
6.46,-47.5818,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.48,-47.9395,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.5,-48.2971,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.52,-48.6547,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.54,-49.0124,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.56,-49.37,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.58,-49.7276,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
6.6,-50.0853,1.37,0,3.14159,-0,-0
6.62,-50.4429,1.37,0,3.14159,-0,-0
6.64,-50.8005,1.37,0,3.14159,-0,-0
6.66,-51.1582,1.37,0,3.14159,-0,0
6.68,-51.5158,1.37,0,3.14159,-0,0
6.7,-51.8734,1.37,0,3.14159,-0,0
6.72,-52.2311,1.37,0,3.14159,-0,0
